quiz_id,item_key,label,answer,category,accept,extra_json,explanation
"rekishi-gendai","q-12","次の説明にあてはまる人物はだれか。
「サンフランシスコ平和条約と日米安全保障条約に調印した首相」","吉田茂","現代","","",""
"rekishi-gendai","q-13","次の説明にあてはまる語句を答えなさい。
「ソ連との国交が回復し、日本の国際連合加盟が実現するきっかけとなった宣言」","日ソ共同宣言","現代","","",""
"rekishi-gendai","q-14","「日ソ共同宣言」は西暦何年のことか。数字で答えなさい。","1956","現代","1956年","",""
"rekishi-gendai","q-15","次の説明にあてはまる人物はだれか。
「1956年にソ連を訪れ、日ソ共同宣言に調印した首相」","鳩山一郎","現代","","",""
"rekishi-gendai","q-16","次の説明にあてはまる語句を答えなさい。
「日ソ共同宣言によってソ連の反対がなくなり実現した」","国際連合への加盟","現代","","",""
"rekishi-gendai","q-17","「国際連合への加盟」は西暦何年のことか。数字で答えなさい。","1956","現代","1956年","",""
"rekishi-gendai","q-18","次の説明にあてはまる語句を答えなさい。
「1955年から約38年間続いた、自由民主党が与党であり続けた政治体制」","55年体制","現代","","",""
"rekishi-gendai","q-19","次の説明にあてはまる語句を答えなさい。
「1950年代後半から1973年ごろまで続いた、経済が急速に成長した時期」","高度経済成長","現代","","",""
"rekishi-gendai","q-20","次の説明にあてはまる語句を答えなさい。
「東京オリンピックに合わせて開通した高速鉄道」","東海道新幹線","現代","","",""
"rekishi-gendai","q-21","「東海道新幹線」は西暦何年のことか。数字で答えなさい。","1964","現代","1964年","",""
"rekishi-gendai","q-22","次の説明にあてはまる語句を答えなさい。
「アジアで初めて開かれた大会。東海道新幹線の開通など高度経済成長を象徴した」","東京オリンピック","現代","","",""
"rekishi-gendai","q-23","「東京オリンピック」は西暦何年のことか。数字で答えなさい。","1964","現代","1964年","",""
"rekishi-gendai","q-24","次の説明にあてはまる語句を答えなさい。
「高度経済成長のひずみとして起こった、水俣病・新潟水俣病・イタイイタイ病・四日市ぜんそく」","四大公害病","現代","","",""
"rekishi-gendai","q-25","次の説明にあてはまる語句を答えなさい。
「中東の戦争をきっかけに石油価格が急上昇し、高度経済成長が終わった出来事」","石油危機","現代","","",""
"rekishi-gendai","q-26","「石油危機」は西暦何年のことか。数字で答えなさい。","1973","現代","1973年","",""
"rekishi-gendai","q-27","次の説明にあてはまる語句を答えなさい。
「アメリカの統治下から日本に復帰した出来事」","沖縄の返還","現代","","",""
"rekishi-gendai","q-28","「沖縄の返還」は西暦何年のことか。数字で答えなさい。","1972","現代","1972年","",""
"rekishi-gendai","q-29","次の説明にあてはまる人物はだれか。
「沖縄の返還を実現し、非核三原則を表明した首相」","佐藤栄作","現代","","",""
"rekishi-gendai","q-30","次の説明にあてはまる語句を答えなさい。
「日中共同声明によって中国との国交が結ばれたこと」","日中国交正常化","現代","","",""
"rekishi-gendai","q-31","「日中国交正常化」は西暦何年のことか。数字で答えなさい。","1972","現代","1972年","",""
"rekishi-gendai","q-32","次の説明にあてはまる人物はだれか。
「1972年に中国を訪れ、日中共同声明に調印した首相」","田中角栄","現代","","",""
"rekishi-gendai","q-33","次の説明にあてはまる語句を答えなさい。
「1980年代後半、土地や株の価格が実態をこえて上がり続けた好景気」","バブル経済","現代","","",""
"rekishi-gendai","q-34","次の説明にあてはまる語句を答えなさい。
「戦後、日本を占領して民主化を指令した、アメリカを中心とする連合国の組織」","GHQ","現代","連合国軍最高司令官総司令部|連合国軍総司令部","",""
"rekishi-gendai","q-35","次の説明にあてはまる人物はだれか。
「GHQの最高司令官として、日本の占領政策を指揮した」","マッカーサー","現代","","",""
"rekishi-gendai","q-36","次の説明にあてはまる語句を答えなさい。
「サンフランシスコ平和条約と同じ日に結ばれ、独立後もアメリカ軍が日本にとどまることを認めた条約」","日米安全保障条約","現代","日米安保条約|安保条約","",""
"rekishi-gendai","q-37","「日米安全保障条約」は西暦何年のことか。数字で答えなさい。","1951","現代","1951年","",""
"rekishi-gendai","q-38","次の説明にあてはまる語句を答えなさい。
「選挙法改正で、満20歳以上の男女に認められた権利」","女性参政権","現代","婦人参政権|女性の参政権","",""
"rekishi-gendai","q-39","「女性参政権」は西暦何年のことか。数字で答えなさい。","1945","現代","1945年","",""
"rekishi-gendai","q-40","次の説明にあてはまる語句を答えなさい。
「東西ドイツを分けていた壁がこわされ、冷戦の終わりを象徴した出来事」","ベルリンの壁の崩壊","現代","ベルリンの壁崩壊|ベルリンの壁がこわされた","",""
"rekishi-gendai","q-41","「ベルリンの壁の崩壊」は西暦何年のことか。数字で答えなさい。","1989","現代","1989年","",""
"rekishi-gendai","q-42","次の説明にあてはまる語句を答えなさい。
「アメリカとソ連の首脳が地中海の島で会談し、冷戦の終結を宣言した出来事」","マルタ会談","現代","","",""
"rekishi-gendai","q-43","「マルタ会談」は西暦何年のことか。数字で答えなさい。","1989","現代","1989年","",""
"rekishi-gendai","q-44","次の説明にあてはまる語句を答えなさい。
「15の共和国に分かれて消滅した、東側陣営の中心だった国の出来事」","ソ連の解体","現代","ソビエト連邦の解体|ソ連解体|ソ連の消滅","",""
"rekishi-gendai","q-45","「ソ連の解体」は西暦何年のことか。数字で答えなさい。","1991","現代","1991年","",""
"rekishi-gendai","q-46","次の説明にあてはまる語句を答えなさい。
「毛沢東を主席として成立した、東側陣営に属する中国の国家」","中華人民共和国の成立","現代","中華人民共和国","",""
"rekishi-gendai","q-47","「中華人民共和国の成立」は西暦何年のことか。数字で答えなさい。","1949","現代","1949年","",""
"rekishi-gendai","q-48","次の説明にあてはまる語句を答えなさい。
「1947年に制定された、民主主義にもとづく教育の理念を定めた法律」","教育基本法","現代","","",""
"rekishi-gendai","q-49","次の説明にあてはまる語句を答えなさい。
「二度の世界大戦への反省から、世界の平和を守るために発足した国際組織」","国際連合","現代","国連","",""
"rekishi-gendai","q-50","「国際連合」は西暦何年のことか。数字で答えなさい。","1945","現代","1945年","",""
"rekishi-gendai","q-51","次の説明にあてはまる語句を答えなさい。
「朝鮮戦争のとき、アメリカ軍向けの物資の注文が増えたことで日本が好景気になったこと」","特需景気","現代","朝鮮特需|特需","",""
"rekishi-gendai","q-52","次の説明にあてはまる語句を答えなさい。
「朝鮮戦争をきっかけにGHQの指令でつくられた組織。のちの自衛隊のもと」","警察予備隊","現代","","",""
"rekishi-gendai","q-53","「警察予備隊」は西暦何年のことか。数字で答えなさい。","1950","現代","1950年","",""
"rekishi-gendai","q-54","次の説明にあてはまる語句を答えなさい。
「警察予備隊・保安隊を経て発足した、日本の防衛にあたる組織」","自衛隊","現代","","",""
"rekishi-gendai","q-55","「自衛隊」は西暦何年のことか。数字で答えなさい。","1954","現代","1954年","",""
"rekishi-gendai","q-56","次の説明にあてはまる語句を答えなさい。
「韓国を朝鮮半島唯一の政府と認め、国交を正常化した条約」","日韓基本条約","現代","","",""
"rekishi-gendai","q-57","「日韓基本条約」は西暦何年のことか。数字で答えなさい。","1965","現代","1965年","",""
"rekishi-gendai","q-58","次の説明にあてはまる語句を答えなさい。
「日中国交正常化を受けて結ばれた、中国との友好を定めた条約」","日中平和友好条約","現代","","",""
"rekishi-gendai","q-59","「日中平和友好条約」は西暦何年のことか。数字で答えなさい。","1978","現代","1978年","",""
"rekishi-gendai","q-60","次の説明にあてはまる語句を答えなさい。
「核兵器を「持たず、つくらず、持ちこませず」という、日本政府の方針」","非核三原則","現代","","",""
"rekishi-gendai","q-61","次の説明にあてはまる語句を答えなさい。
「1973年に起こり、石油危機の引き金となった中東の戦争」","第四次中東戦争","現代","中東戦争","",""
"rekishi-gendai","q-62","次の説明にあてはまる語句を答えなさい。
「公害から国民の健康を守るために制定された法律」","公害対策基本法","現代","","",""
"rekishi-gendai","q-63","「公害対策基本法」は西暦何年のことか。数字で答えなさい。","1967","現代","1967年","",""
"rekishi-gendai","q-64","次の説明にあてはまる語句を答えなさい。
「公害対策や自然保護を担当するために設置された国の役所。2001年に環境省となった」","環境庁","現代","","",""
"rekishi-gendai","q-65","「環境庁」は西暦何年のことか。数字で答えなさい。","1971","現代","1971年","",""
"rekishi-gendai","q-66","次の説明にあてはまる語句を答えなさい。
「10年で国民の所得を2倍にすることを目標にかかげた政策」","所得倍増計画","現代","国民所得倍増計画","",""
"rekishi-gendai","q-67","「所得倍増計画」は西暦何年のことか。数字で答えなさい。","1960","現代","1960年","",""
"rekishi-gendai","q-68","次の説明にあてはまる人物はだれか。
「所得倍増計画をかかげ、高度経済成長を進めた首相」","池田勇人","現代","","",""
"rekishi-gendai","q-69","次の説明にあてはまる語句を答えなさい。
「地価や株価が急落してバブル経済が終わり、長い不況が始まった出来事」","バブル経済の崩壊","現代","バブルの崩壊|バブル崩壊","",""
"rekishi-gendai","q-70","「バブル経済の崩壊」は西暦何年のことか。数字で答えなさい。","1991","現代","1991年","",""
"rekishi-gendai","q-71","次の説明にあてはまる語句を答えなさい。
「日本国憲法の三つの原則のうち、国の政治のあり方を最終的に決める力が国民にあるとするもの」","国民主権","現代","","",""
"rekishi-gendai","q-72","次の説明にあてはまる語句を答えなさい。
「日本国憲法の三つの原則のうち、人が生まれながらにもつ権利を侵してはならないとするもの」","基本的人権の尊重","現代","基本的人権","",""
"rekishi-gendai","q-73","次の説明にあてはまる語句を答えなさい。
「日本国憲法の三つの原則のうち、戦争を放棄し戦力をもたないとするもの。第9条に定められている」","平和主義","現代","戦争の放棄","",""
